.threshold,recall,precision
0.4274495840072632,0.46774193548387094,0.08317399617590822
0.4270305037498474,0.46774193548387094,0.0830945558739255
0.4268542528152466,0.46774193548387094,0.08301526717557252
0.426507830619812,0.46774193548387094,0.08285714285714285
0.42617738246917725,0.46774193548387094,0.08277830637488107
0.42565691471099854,0.46774193548387094,0.08269961977186312
0.4255604147911072,0.4731182795698925,0.0835707502374169
0.4251360297203064,0.4731182795698925,0.08341232227488152
0.42447054386138916,0.4731182795698925,0.08333333333333333
0.4242780804634094,0.4731182795698925,0.08325449385052035
0.4238598942756653,0.4731182795698925,0.08309726156751653
0.4233062267303467,0.4731182795698925,0.0830188679245283
0.4228922128677368,0.4731182795698925,0.08294062205466542
0.4214361906051636,0.4731182795698925,0.08286252354048965
0.421025812625885,0.4731182795698925,0.08278457196613359
0.420695424079895,0.4731182795698925,0.08270676691729323
0.4191014766693115,0.4731182795698925,0.08262910798122065
