seed,train_prop,model,strategy,over_ratio,threshold,n_train,n_test,train_yes_rate,test_yes_rate,accuracy,precision,recall,f1,roc_auc,pr_auc,predicted_positive,false_positives,false_negatives,true_positives,true_negatives,rank
9,0.05,xgboost,smote_03,0.03,0.11,2764,52520,0.01808972503617945,0.016584158415841585,0.7587585681645087,0.02365765038352846,0.33639494833524686,0.04420639710319855,0.5796528537067935,0.03787756891197605,12385,12092,578,293,39557,3
9,0.05,xgboost,smote_30,0.3,0.23,2764,52520,0.01808972503617945,0.016584158415841585,0.9809596344249809,0.12716763005780346,0.02525832376578645,0.042145593869731796,0.573055242021684,0.02776814862365501,173,151,849,22,51498,4
9,0.05,xgboost,smote_10,0.111,0.05,2764,52520,0.01808972503617945,0.016584158415841585,0.5992574257425742,0.02126044039483675,0.5143513203214696,0.04083306749305017,0.5561476533767107,0.02102762672240437,21072,20624,423,448,31025,5
9,0.05,xgboost,smote_20,0.25,0.49,2764,52520,0.01808972503617945,0.016584158415841585,0.7298362528560548,0.020659372300604665,0.32950631458094143,0.0388809862494073,0.555408861444175,0.031077455339106153,13892,13605,584,287,38044,6
9,0.05,xgboost,smote_05,0.05,0.13,2764,52520,0.01808972503617945,0.016584158415841585,0.7932977913175933,0.020735336469232986,0.24799081515499427,0.03827072997873849,0.5547603081375101,0.025564406737486677,10417,10201,655,216,41448,7
9,0.05,xgboost,smote_02,0.02,0.05,2764,52520,0.01808972503617945,0.016584158415841585,0.820925361766946,0.021851187808157778,0.22388059701492538,0.039816232771822356,0.5477927947763805,0.018692604523645906,8924,8729,676,195,42920,8
9,0.05,xgboost,smote_08,0.087,0.04,2764,52520,0.01808972503617945,0.016584158415841585,0.5925932977913176,0.020106611802113532,0.4936854190585534,0.038639529136900747,0.5418667767565306,0.019025240021062303,21386,20956,441,430,30693,9
10,0.05,xgboost,none,NA,0.09999999999999999,2764,52520,0.017366136034732273,0.01662223914699162,0.9683549124143184,0.08342133051742344,0.09049255441008018,0.08681318681318681,0.7633264838133376,0.05924004678811834,947,868,794,79,50779,1
10,0.05,xgboost,smote_30,0.3,0.5,2764,52520,0.017366136034732273,0.01662223914699162,0.2754950495049505,0.018145056768106176,0.8018327605956472,0.03548705989708753,0.5749044792152455,0.029246130919359497,38578,37878,173,700,13769,2
10,0.05,xgboost,smote_10,0.111,0.13,2764,52520,0.017366136034732273,0.01662223914699162,0.8408415841584158,0.01665805785123967,0.14776632302405499,0.029940814668678196,0.5573933463332933,0.019240360910619186,7744,7615,744,129,44032,3
10,0.05,xgboost,smote_20,0.25,0.46,2764,52520,0.017366136034732273,0.01662223914699162,0.9772277227722772,0.029154518950437316,0.011454753722794959,0.01644736842105263,0.5504858727846101,0.0248860506650346,343,333,863,10,51314,4
10,0.05,xgboost,smote_02,0.02,0.06999999999999999,2764,52520,0.017366136034732273,0.01662223914699162,0.9565308453922315,0.011772853185595568,0.019473081328751432,0.014674147604661202,0.5128145108599258,0.017684022421112576,1444,1427,856,17,50220,5
10,0.05,xgboost,smote_15,0.176,0.29000000000000004,2764,52520,0.017366136034732273,0.01662223914699162,0.7724866717440975,0.01734355935157748,0.2279495990836197,0.032234550903053376,0.5068734067070115,0.016631768332156797,11474,11275,674,199,40372,6
10,0.05,xgboost,smote_08,0.087,0.12,2764,52520,0.017366136034732273,0.01662223914699162,0.9357958872810358,0.012485368708544674,0.03665521191294387,0.01862630966239814,0.49632272175612085,0.017593928258856147,2563,2531,841,32,49116,7
10,0.05,xgboost,smote_05,0.05,0.14,2764,52520,0.017366136034732273,0.01662223914699162,0.976980198019802,0.025423728813559324,0.010309278350515464,0.01466992665036675,0.4803623953434354,0.016883267655089212,354,345,864,9,51302,8
10,0.05,xgboost,smote_03,0.03,0.15000000000000002,2764,52520,0.017366136034732273,0.01662223914699162,0.9782178217821782,0.02456140350877193,0.008018327605956471,0.012089810017271156,0.4513882581754709,0.01591881020788917,285,278,866,7,51369,9
11,0.05,xgboost,none,NA,0.11,2764,52520,0.01845151953690304,0.016565118050266565,0.9743145468392993,0.1143317230273752,0.08160919540229886,0.09523809523809525,0.7805618942706769,0.0753402505898431,621,550,799,71,51100,1
11,0.05,xgboost,smote_03,0.03,0.15000000000000002,2764,52520,0.01845151953690304,0.016565118050266565,0.965936785986291,0.06935332708528585,0.08505747126436781,0.07640681466184823,0.6156321282727465,0.030783050952485784,1067,993,796,74,50657,2
11,0.05,xgboost,smote_02,0.02,0.09,2764,52520,0.01845151953690304,0.016565118050266565,0.9411462300076161,0.04691962464300286,0.13218390804597702,0.06925624811803674,0.5926384929510076,0.054140829367332687,2451,2336,755,115,49314,3
11,0.05,xgboost,smote_20,0.25,0.04,2764,52520,0.01845151953690304,0.016565118050266565,0.8505521706016755,0.0287643484132343,0.24482758620689654,0.051480362537764356,0.5920718362986948,0.06263953421152678,7405,7192,657,213,44458,4
11,0.05,xgboost,smote_05,0.05,0.18000000000000002,2764,52520,0.01845151953690304,0.016565118050266565,0.9724105102817974,0.07111111111111111,0.05517241379310345,0.06213592233009708,0.5883574234180102,0.03262293058581071,675,627,822,48,51023,5
11,0.05,xgboost,smote_08,0.087,0.2,2764,52520,0.01845151953690304,0.016565118050266565,0.9543602437166794,0.04308797127468582,0.08275862068965517,0.05667060212514757,0.5870836198551257,0.02697195901348366,1671,1599,798,72,50051,6
11,0.05,xgboost,smote_10,0.111,0.08,2764,52520,0.01845151953690304,0.016565118050266565,0.848095963442498,0.029146793852676205,0.25287356321839083,0.052268947493466375,0.5774101879360416,0.031445283178906824,7548,7328,650,220,44322,7
11,0.05,xgboost,smote_30,0.3,0.14,2764,52520,0.01845151953690304,0.016565118050266565,0.8581873571972581,0.03014285714285714,0.2425287356321839,0.05362134688691232,0.57549675646204,0.039180711046818834,7000,6789,659,211,44861,8
11,0.05,xgboost,smote_15,0.176,0.06999999999999999,2764,52520,0.01845151953690304,0.016565118050266565,0.5613099771515613,0.01816917325914979,0.4804597701149425,0.03501424024124645,0.5460267271978725,0.024313584338934543,23006,22588,452,418,29062,9
12,0.05,xgboost,none,NA,0.08,2764,52520,0.019898697539797394,0.01648895658796649,0.9442117288651942,0.09875583203732503,0.29330254041570436,0.14776032577079698,0.7690955479124689,0.07828118703910918,2572,2318,612,254,49336,1
12,0.05,xgboost,smote_02,0.02,0.08,2764,52520,0.019898697539797394,0.01648895658796649,0.9442117288651942,0.09875583203732503,0.29330254041570436,0.14776032577079698,0.7690955479124689,0.07828118703910918,2572,2318,612,254,49336,2
12,0.05,xgboost,smote_08,0.087,0.29000000000000004,2764,52520,0.019898697539797394,0.01648895658796649,0.9152894135567403,0.026934248745709006,0.11778290993071594,0.04384268214055448,0.6139772536948863,0.03366319655956055,3787,3685,764,102,47969,3
12,0.05,xgboost,smote_10,0.111,0.18000000000000002,2764,52520,0.019898697539797394,0.01648895658796649,0.8766755521706017,0.029515344625188664,0.20323325635103925,0.05154488212036902,0.6037678893965899,0.03336022190212972,5963,5787,690,176,45867,4
12,0.05,xgboost,smote_05,0.05,0.26,2764,52520,0.019898697539797394,0.01648895658796649,0.9807882711348058,0.044585987261146494,0.008083140877598153,0.013685239491691103,0.603486739489109,0.02829938827484172,157,150,859,7,51504,5
12,0.05,xgboost,smote_20,0.25,0.19,2764,52520,0.019898697539797394,0.01648895658796649,0.9680502665651181,0.08057851239669421,0.09006928406466513,0.08505997818974917,0.5949939287805134,0.03777988118395241,968,890,788,78,50764,6
12,0.05,xgboost,smote_03,0.03,0.24000000000000002,2764,52520,0.019898697539797394,0.01648895658796649,0.9796648895658797,0.09274193548387097,0.026558891454965358,0.04129263913824058,0.5873685437237344,0.04229266947462539,248,225,843,23,51429,7
12,0.05,xgboost,smote_15,0.176,0.22,2764,52520,0.019898697539797394,0.01648895658796649,0.9656511805026656,0.06813996316758748,0.08545034642032333,0.07581967213114756,0.5847889908076398,0.03510270962979295,1086,1012,792,74,50642,8
12,0.05,xgboost,smote_30,0.3,0.5,2764,52520,0.019898697539797394,0.01648895658796649,0.25154226961157655,0.018246071330108523,0.8406466512702079,0.03571691401937937,0.5783832148911244,0.030561233632569858,39899,39171,138,728,12483,9
13,0.05,xgboost,none,NA,0.09999999999999999,2764,52520,0.014833574529667149,0.016755521706016754,0.9673076923076923,0.09952153110047847,0.11818181818181818,0.10805194805194804,0.7436468932645588,0.07541318968732096,1045,941,776,104,50699,1
13,0.05,xgboost,smote_02,0.02,0.2,2764,52520,0.014833574529667149,0.016755521706016754,0.9710967250571211,0.07579787234042554,0.06477272727272727,0.06985294117647058,0.5947931043588479,0.06422640440268025,752,695,823,57,50945,2
13,0.05,xgboost,smote_08,0.087,0.3,2764,52520,0.014833574529667149,0.016755521706016754,0.9687547600913937,0.06514285714285714,0.06477272727272727,0.06495726495726495,0.5900690422329413,0.02755522875642961,875,818,823,57,50822,3
13,0.05,xgboost,smote_03,0.03,0.22,2764,52520,0.014833574529667149,0.016755521706016754,0.9703160700685454,0.08241082410824108,0.07613636363636364,0.07914943886591849,0.5865767815646785,0.040330286379654606,813,746,813,67,50894,4
13,0.05,xgboost,smote_05,0.05,0.19,2764,52520,0.014833574529667149,0.016755521706016754,0.9661843107387662,0.044715447154471545,0.05,0.047210300429184546,0.5751512657559327,0.021694149003168465,984,940,836,44,50700,5
13,0.05,xgboost,smote_15,0.176,0.27,2764,52520,0.014833574529667149,0.016755521706016754,0.9631759329779132,0.021778584392014518,0.02727272727272727,0.02421796165489405,0.5640311201675938,0.021608653110636842,1102,1078,856,24,50562,6
13,0.05,xgboost,smote_10,0.111,0.5,2764,52520,0.014833574529667149,0.016755521706016754,0.9602246763137853,0.021377672209026127,0.03068181818181818,0.02519832011199253,0.5515196773114569,0.027196555285410564,1263,1236,853,27,50404,7
13,0.05,xgboost,smote_20,0.25,0.5,2764,52520,0.014833574529667149,0.016755521706016754,0.3458872810357959,0.017971315016416106,0.7090909090909091,0.03505421043761587,0.5300537374128583,0.025278774510296503,34722,34098,256,624,17542,8
13,0.05,xgboost,smote_30,0.3,0.49,2764,52520,0.014833574529667149,0.016755521706016754,0.7047410510281797,0.015373401365052018,0.2636363636363636,0.02905265794252082,0.5156295221287234,0.02959571252255535,15091,14859,648,232,36781,9
14,0.05,xgboost,none,NA,0.09999999999999999,2764,52520,0.016642547033285094,0.01666031987814166,0.9611957349581112,0.1068289384719405,0.18057142857142858,0.13423959218351741,0.7514934539369044,0.07072309493769757,1479,1321,717,158,50324,1
14,0.05,xgboost,smote_15,0.176,0.25,2764,52520,0.016642547033285094,0.01666031987814166,0.8984577303884235,0.03965303593556382,0.21942857142857142,0.06716809515480147,0.6200232798085833,0.031029183739548282,4842,4650,683,192,46995,2
14,0.05,xgboost,smote_10,0.111,0.060000000000000005,2764,52520,0.016642547033285094,0.01666031987814166,0.7058263518659559,0.02378618571521924,0.416,0.04499938187662258,0.5852910667607153,0.022896578780883962,15303,14939,511,364,36706,3
14,0.05,xgboost,smote_02,0.02,0.16,2764,52520,0.016642547033285094,0.01666031987814166,0.9650799695354151,0.06448683015440508,0.08114285714285714,0.07186234817813765,0.5785260583931511,0.06827337941757224,1101,1030,804,71,50615,4
14,0.05,xgboost,smote_05,0.05,0.12,2764,52520,0.016642547033285094,0.01666031987814166,0.9808644325971059,0.028985507246376812,0.004571428571428572,0.007897334649555774,0.5747165567127228,0.021107773038554167,138,134,871,4,51511,5
14,0.05,xgboost,smote_08,0.087,0.06999999999999999,2764,52520,0.016642547033285094,0.01666031987814166,0.9112909367859863,0.022945032778618254,0.104,0.03759553811196034,0.5552097257375213,0.020854584541350564,3966,3875,784,91,47770,6
14,0.05,xgboost,smote_30,0.3,0.41000000000000003,2764,52520,0.016642547033285094,0.01666031987814166,0.25912033511043414,0.01843411323812418,0.832,0.036069066316545696,0.5468987012987013,0.05280362064650925,39492,38764,147,728,12881,7
14,0.05,xgboost,smote_20,0.25,0.5,2764,52520,0.016642547033285094,0.01666031987814166,0.3024562071591775,0.018656113713455016,0.792,0.036453538833802375,0.5196189037799261,0.25870403460400404,37146,36453,182,693,15192,8
14,0.05,xgboost,smote_03,0.03,0.13,2764,52520,0.016642547033285094,0.01666031987814166,0.9608910891089109,0.016406890894175553,0.022857142857142857,0.01910219675262655,0.5132243696665422,0.023001330395630234,1219,1199,855,20,50446,9
15,0.05,xgboost,none,NA,0.09,2764,52520,0.01881331403762663,0.016546077684691546,0.9474485910129474,0.09403177329325892,0.2520138089758343,0.13696060037523453,0.763773824672936,0.06497751616435467,2329,2110,650,219,49541,1
15,0.05,xgboost,smote_20,0.25,0.43,2764,52520,0.01881331403762663,0.016546077684691546,0.1753046458492003,0.018054230821637825,0.9148446490218642,0.035409660824443794,0.6334657458811316,0.04019429808491483,44034,43239,74,795,8412,2
15,0.05,xgboost,smote_08,0.087,0.16,2764,52520,0.01881331403762663,0.016546077684691546,0.9319878141660319,0.053223140495867766,0.1852704257767549,0.08269131997945557,0.6158863777224494,0.047046807019240945,3025,2864,708,161,48787,3
15,0.05,xgboost,smote_30,0.3,0.49,2764,52520,0.01881331403762663,0.016546077684691546,0.22492383853769993,0.018422706832358204,0.8768699654775605,0.03608723449598636,0.5887461944453746,0.03197865613285627,41362,40600,107,762,11051,4
15,0.05,xgboost,smote_03,0.03,0.13,2764,52520,0.01881331403762663,0.016546077684691546,0.9108530083777608,0.01648490996703018,0.07479861910241657,0.027015793848711556,0.5776845344626086,0.02283073887457027,3943,3878,804,65,47773,5
15,0.05,xgboost,smote_15,0.176,0.38,2764,52520,0.01881331403762663,0.016546077684691546,0.884006092916984,0.023013698630136987,0.14499424626006904,0.03972257250945775,0.576021162124241,0.021976471700651576,5475,5349,743,126,46302,6
15,0.05,xgboost,smote_10,0.111,0.11,2764,52520,0.01881331403762663,0.016546077684691546,0.8031797410510282,0.023934030571198712,0.27387802071346373,0.044021085730139645,0.5565224325009142,0.027569306688352575,9944,9706,631,238,41945,7
15,0.05,xgboost,smote_05,0.05,0.15000000000000002,2764,52520,0.01881331403762663,0.016546077684691546,0.850971058644326,0.015729398663697106,0.13003452243958574,0.028064075499813736,0.5425681845084069,0.01975887217019696,7184,7071,756,113,44580,8
15,0.05,xgboost,smote_02,0.02,0.09,2764,52520,0.01881331403762663,0.016546077684691546,0.8007996953541509,0.018375338889446733,0.21058688147295743,0.033801256002955304,0.5364596913261281,0.018768865581411578,9959,9776,686,183,41875,9
16,0.05,xgboost,none,NA,0.06999999999999999,2764,52520,0.013748191027496382,0.016812642802741813,0.9603579588728104,0.0879725085910653,0.144960362400906,0.10949529512403766,0.7439063629806565,0.08278226146488399,1455,1327,755,128,50310,1
16,0.05,xgboost,smote_02,0.02,0.14,2764,52520,0.013748191027496382,0.016812642802741813,0.9053693830921554,0.033979475484606614,0.16874292185730463,0.05656795747911921,0.6223119616419798,0.027934928245169986,4385,4236,734,149,47401,2
16,0.05,xgboost,smote_08,0.087,0.08,2764,52520,0.013748191027496382,0.016812642802741813,0.9432406702208682,0.0279027902790279,0.07021517553793885,0.03993558776167472,0.620965884966952,0.03786832784874056,2222,2160,821,62,49477,3
16,0.05,xgboost,smote_10,0.111,0.14,2764,52520,0.013748191027496382,0.016812642802741813,0.9544364051789794,0.08055555555555556,0.16421291053227632,0.1080879612374208,0.6144000354772078,0.03234288591012001,1800,1655,738,145,49982,4
16,0.05,xgboost,smote_30,0.3,0.44,2764,52520,0.013748191027496382,0.016812642802741813,0.4813975628332064,0.02045272581701725,0.636466591166478,0.03963188886146469,0.6043718684252652,0.023860668650169087,27478,26916,321,562,24721,5
16,0.05,xgboost,smote_15,0.176,0.17,2764,52520,0.013748191027496382,0.016812642802741813,0.9703351104341204,0.005856515373352855,0.004530011325028313,0.005108556832694763,0.59559046993943765,0.02369928371591879,683,679,879,4,50958,6
16,0.05,xgboost,smote_20,0.25,0.01,2764,52520,0.013748191027496382,0.016812642802741813,0.016812642802741813,0.016812642802741813,1,0.033069303222665394,0.5941095443448758,0.023666846845790405,52520,51637,0,883,0,7
16,0.05,xgboost,smote_05,0.05,0.17,2764,52520,0.013748191027496382,0.016812642802741813,0.9373000761614623,0.03582434514637904,0.10532276330690826,0.05346363897671744,0.5694131002616466,0.027834467831251625,2596,2503,790,93,49134,8
16,0.05,xgboost,smote_03,0.03,0.12,2764,52520,0.013748191027496382,0.016812642802741813,0.918945163747144,0.03551762114537445,0.14609286523216308,0.05714285714285714,0.5400551076662855,0.023206808634861492,3632,3503,754,129,48134,9
17,0.05,xgboost,none,NA,0.08,2764,52520,0.01808972503617945,0.016584158415841585,0.9424219345011424,0.09238924649753881,0.2801377726750861,0.13895216400911162,0.7491276951356657,0.07487994329779672,2641,2397,627,244,49252,1
17,0.05,xgboost,smote_02,0.02,0.23,2764,52520,0.01808972503617945,0.016584158415841585,0.9749238385376999,0.09892086330935251,0.06314580941446613,0.07708479327259986,0.570586033577038,0.044327717033444514,556,501,816,55,51148,2
17,0.05,xgboost,smote_15,0.176,0.18000000000000002,2764,52520,0.01808972503617945,0.016584158415841585,0.8712490479817212,0.023304741867616118,0.16532721010332951,0.04085106382978723,0.5666472437073535,0.021374240733653273,6179,6035,727,144,45614,3
17,0.05,xgboost,smote_03,0.03,0.14,2764,52520,0.01808972503617945,0.016584158415841585,0.9583015993907082,0.05348679756262695,0.09070034443168772,0.06729131175468485,0.5346615242394241,0.022040202637261957,1477,1398,792,79,50251,4
17,0.05,xgboost,smote_10,0.111,0.17,2764,52520,0.01808972503617945,0.016584158415841585,0.9180693069306931,0.021739130434782608,0.08955223880597014,0.03498542274052478,0.5192076566279242,0.06168847517404964,3588,3510,793,78,48139,5
17,0.05,xgboost,smote_08,0.087,0.13,2764,52520,0.01808972503617945,0.016584158415841585,0.7766184310738766,0.015263768633401767,0.19632606199770378,0.028325327149246314,0.4974265042014255,0.0502971318334684,11203,11032,700,171,40617,6
17,0.05,xgboost,smote_30,0.3,0.01,2764,52520,0.01808972503617945,0.016584158415841585,0.016584158415841585,0.016584158415841585,1,0.03262722181641101,0.48475864162937327,0.01754375530532619,52520,51649,0,871,0,7
17,0.05,xgboost,smote_20,0.25,0.2,2764,52520,0.01808972503617945,0.016584158415841585,0.9508948971820259,0.02237136465324385,0.045924225028702644,0.030086498683715688,0.46176135172237737,0.015518773623779618,1788,1748,831,40,49901,8
17,0.05,xgboost,smote_05,0.05,0.12,2764,52520,0.01808972503617945,0.016584158415841585,0.6542460015232292,0.014600179694519317,0.29850746268656714,0.02783874939771936,0.46174311282780245,0.03175157590557723,17808,17548,611,260,34101,9
18,0.05,xgboost,none,NA,0.08,2764,52520,0.015195369030390739,0.016736481340441735,0.9671363290175171,0.09628217349857007,0.1149032992036405,0.10477178423236515,0.7520142616703192,0.07485126700005919,1049,948,778,101,50693,1
18,0.05,xgboost,smote_02,0.02,0.060000000000000005,2764,52520,0.015195369030390739,0.016736481340441735,0.9181264280274182,0.036826428378012456,0.1547212741751991,0.05949256342957131,0.5893724172873813,0.04629363696706317,3693,3557,743,136,48084,2
18,0.05,xgboost,smote_15,0.176,0.12,2764,52520,0.015195369030390739,0.016736481340441735,0.9826542269611577,0.029411764705882353,0.0011376564277588168,0.0021905805038335163,0.54431506753801,0.02005012630032892,34,33,878,1,51608,3
18,0.05,xgboost,smote_08,0.087,0.28,2764,52520,0.015195369030390739,0.016736481340441735,0.9793031226199543,0.014018691588785047,0.0034129692832764505,0.0054894784995425435,0.5399197430215195,0.02213398353665808,214,211,876,3,51430,4
18,0.05,xgboost,smote_10,0.111,0.13,2764,52520,0.015195369030390739,0.016736481340441735,0.9674219345011424,0.03153153153153153,0.03185437997724687,0.03169213355970571,0.5163178717935822,0.0204916005141499,888,860,851,28,50781,5
18,0.05,xgboost,smote_05,0.05,0.2,2764,52520,0.015195369030390739,0.016736481340441735,0.9621096725057121,0.008841732979664015,0.011376564277588168,0.009950248756218907,0.48309261372802637,0.0172468573890363,1131,1121,869,10,50520,6
18,0.05,xgboost,smote_03,0.03,0.06999999999999999,2764,52520,0.015195369030390739,0.016736481340441735,0.29225057121096726,0.017547591194299692,0.7508532423208191,0.03429373100205243,0.4766621595283743,0.08123653496481086,37612,36952,219,660,14689,7
18,0.05,xgboost,smote_20,0.25,0.01,2764,52520,0.015195369030390739,0.016736481340441735,0.016736481340441735,0.016736481340441735,1,0.03292196483080207,0.4337008086302655,0.01600667941741965,52520,51641,0,879,0,8
18,0.05,xgboost,smote_30,0.3,0.01,2764,52520,0.015195369030390739,0.016736481340441735,0.016736481340441735,0.016736481340441735,1,0.03292196483080207,0.4219099352647695,0.016368551178023757,52520,51641,0,879,0,9
19,0.05,xgboost,none,NA,0.09999999999999999,2764,52520,0.014109985528219971,0.016793602437166794,0.973019801980198,0.10487444608567208,0.08049886621315193,0.09108402822322002,0.7433395566677812,0.06292304869603385,677,606,811,71,51032,1
19,0.05,xgboost,smote_03,0.03,0.16,2764,52520,0.014109985528219971,0.016793602437166794,0.9288080731150038,0.03514480963228116,0.12244897959183673,0.054614412136536034,0.6220146701540525,0.02698193102244254,3073,2965,774,108,48673,2
19,0.05,xgboost,smote_02,0.02,0.13,2764,52520,0.014109985528219971,0.016793602437166794,0.9726389946686976,0.0948905109489051,0.07369614512471655,0.08296107211231651,0.6084697618929054,0.06507099171671107,685,620,817,65,51018,3
19,0.05,xgboost,smote_08,0.087,0.31,2764,52520,0.014109985528219971,0.016793602437166794,0.9739337395277989,0.08517887563884156,0.05668934240362812,0.06807351940095303,0.6010375605372092,0.03510277989391515,587,537,832,50,51101,4
19,0.05,xgboost,smote_05,0.05,0.15000000000000002,2764,52520,0.014109985528219971,0.016793602437166794,0.8624714394516375,0.031199171965104244,0.23922902494331066,0.0551994767822106,0.5911313510001907,0.02831010772347625,6763,6552,671,211,45086,5
19,0.05,xgboost,smote_10,0.111,0.5,2764,52520,0.014109985528219971,0.016793602437166794,0.9327113480578827,0.03244005641748942,0.10430839002267574,0.04948897256589564,0.5901359995306591,0.024289786411976697,2836,2744,790,92,48894,6
19,0.05,xgboost,smote_15,0.176,0.47000000000000003,2764,52520,0.014109985528219971,0.016793602437166794,0.707063975628332,0.0263862582457057,0.4580498866213152,0.049898104119063785,0.5859511452437205,0.023670549322341774,15311,14907,478,404,36731,7
19,0.05,xgboost,smote_30,0.3,0.49,2764,52520,0.014109985528219971,0.016793602437166794,0.03234958111195735,0.01694685728656826,0.9931972789115646,0.03332509082608944,0.5735441955549794,0.025488938932260015,51691,50815,6,876,823,8
19,0.05,xgboost,smote_20,0.25,0.49,2764,52520,0.014109985528219971,0.016793602437166794,0.15603579588728103,0.018081778448294988,0.9240362811791383,0.03546948101403547,0.4972075355569239,0.025328261188530512,45073,44258,67,815,7380,9
20,0.05,xgboost,none,NA,0.09,2764,52520,0.014833574529667149,0.016755521706016754,0.9615765422696115,0.11292517006802721,0.18863636363636363,0.14127659574468082,0.7508197706147455,0.09279736178331432,1470,1304,714,166,50336,1
20,0.05,xgboost,smote_02,0.02,0.08,2764,52520,0.014833574529667149,0.016755521706016754,0.9558073115003808,0.06933652121936641,0.1318181818181818,0.09087348217783,0.6306312385571439,0.04980903312909607,1673,1557,764,116,50083,2
20,0.05,xgboost,smote_03,0.03,0.15000000000000002,2764,52520,0.014833574529667149,0.016755521706016754,0.9696877380045696,0.09080459770114943,0.08977272727272727,0.0902857142857143,0.6176529821843533,0.07302833730720483,870,791,801,79,50849,3
20,0.05,xgboost,smote_15,0.176,0.24000000000000002,2764,52520,0.014833574529667149,0.016755521706016754,0.9446115765422696,0.04115784712799638,0.10340909090909091,0.05888062115820123,0.6110745502077318,0.047487384332371235,2211,2120,789,91,49520,4
20,0.05,xgboost,smote_05,0.05,0.09,2764,52520,0.014833574529667149,0.016755521706016754,0.8971820258948972,0.03593429158110883,0.19886363636363635,0.0608695652173913,0.6099272278360679,0.025630913113171366,4870,4695,705,175,46945,5
20,0.05,xgboost,smote_10,0.111,0.09,2764,52520,0.014833574529667149,0.016755521706016754,0.8902894135567403,0.03147792706333973,0.18636363636363637,0.053858784893267654,0.6057990854517288,0.05429058352899635,5210,5046,716,164,46594,6
20,0.05,xgboost,smote_08,0.087,0.21000000000000002,2764,52520,0.014833574529667149,0.016755521706016754,0.9385948210205636,0.02587949858471492,0.07272727272727272,0.03817476886370415,0.5825982765298219,0.031421598820924476,2473,2409,816,64,49231,7
20,0.05,xgboost,smote_20,0.25,0.01,2764,52520,0.014833574529667149,0.016755521706016754,0.016755521706016754,0.016755521706016754,1,0.03295880149812734,0.5769838501690022,0.034782017739452574,52520,51640,0,880,0,8
20,0.05,xgboost,smote_30,0.3,0.01,2764,52520,0.014833574529667149,0.016755521706016754,0.016755521706016754,0.016755521706016754,1,0.03295880149812734,0.5765815017428351,0.04007710438545037,52520,51640,0,880,0,9
21,0.05,xgboost,none,NA,0.08,2764,52520,0.015557163531114327,0.01671744097486672,0.9502094440213252,0.09698375870069606,0.23804100227790434,0.13781734256511705,0.7382507982281026,0.10127294329428421,2155,1946,669,209,49696,1
21,0.05,xgboost,smote_08,0.087,0.06999999999999999,2764,52520,0.015557163531114327,0.01671744097486672,0.9616336633663366,0.09363831308077197,0.1492027334851936,0.11506368028107158,0.6169025048831455,0.05126070900900689,1399,1268,747,131,50374,2
21,0.05,xgboost,smote_10,0.111,0.060000000000000005,2764,52520,0.015557163531114327,0.01671744097486672,0.9661652703731912,0.08949771689497717,0.11161731207289294,0.099341104916371,0.6032919140439361,0.04574482667932703,1095,997,780,98,50645,3
21,0.05,xgboost,smote_03,0.03,0.09999999999999999,2764,52520,0.015557163531114327,0.01671744097486672,0.791964965727342,0.02648444863336475,0.3200455580865604,0.04892061281337047,0.592965167410221,0.03307444786452069,10610,10329,597,281,41313,4
21,0.05,xgboost,smote_15,0.176,0.06999999999999999,2764,52520,0.015557163531114327,0.01671744097486672,0.9705445544554455,0.09747292418772563,0.09225512528473805,0.09479227618490345,0.5876442789631332,0.055949033035459755,831,750,797,81,50892,5
21,0.05,xgboost,smote_02,0.02,0.14,2764,52520,0.015557163531114327,0.01671744097486672,0.9727151561309977,0.08395802098950525,0.06378132118451026,0.07249190938511327,0.5707021504895408,0.0643210997175718,667,611,822,56,51031,6
21,0.05,xgboost,smote_05,0.05,0.09999999999999999,2764,52520,0.015557163531114327,0.01671744097486672,0.8806169078446306,0.02300070771408351,0.1480637813211845,0.039816232771822356,0.5697333618633771,0.03045242340704415,5652,5522,748,130,46120,7
21,0.05,xgboost,smote_30,0.3,0.44,2764,52520,0.015557163531114327,0.01671744097486672,0.21033891850723535,0.017633498894935717,0.8451025056947609,0.034546174081057805,0.5618187228015127,0.03911654233524469,42079,41337,136,742,10305,8
21,0.05,xgboost,smote_20,0.25,0.28,2764,52520,0.015557163531114327,0.01671744097486672,0.8891089108910891,0.03127369219105383,0.18792710706150342,0.05362365940851479,0.5585136288301297,0.047839280076090424,5276,5111,713,165,46531,9
22,0.05,xgboost,none,NA,0.11,2764,52520,0.020260492040520984,0.01646991622239147,0.9643373952779893,0.10252365930599369,0.15028901734104047,0.12189404594467887,0.7684317640996317,0.07068486364381535,1268,1138,735,130,50517,1
22,0.05,xgboost,smote_02,0.02,0.11,2764,52520,0.020260492040520984,0.01646991622239147,0.9643373952779893,0.10252365930599369,0.15028901734104047,0.12189404594467887,0.7684317640996317,0.07068486364381535,1268,1138,735,130,50517,2
22,0.05,xgboost,smote_15,0.176,0.13,2764,52520,0.020260492040520984,0.01646991622239147,0.95997715156131,0.09335963182117028,0.16416184971098266,0.11902766135792121,0.5843083754321552,0.0552554613232133,1521,1379,723,142,50276,3
22,0.05,xgboost,smote_08,0.087,0.26,2764,52520,0.020260492040520984,0.01646991622239147,0.8008377760853008,0.029426189308484552,0.3468208092485549,0.054249547920433995,0.5838563546607298,0.026720509962797394,10195,9895,565,300,41760,4
